fwd_init_window_size,id.resp_p,fwd_last_window_size,fwd_pkts_payload.max,payload_bytes_per_second,fwd_pkts_per_sec,flow_pkts_per_sec,bwd_pkts_per_sec,flow_iat.max,fwd_pkts_payload.avg,service,fwd_pkts_payload.min,flow_pkts_payload.max,flow_pkts_payload.std,flow_pkts_payload.avg,flow_SYN_flag_count,fwd_iat.max,fwd_URG_flag_count,fwd_header_size_max,fwd_header_size_min,id.orig_p,flow_iat.avg,bwd_pkts_payload.max,bwd_pkts_payload.std,flow_FIN_flag_count,Attack_type
0,53,0,36.0,8764.484886,99.596419,199.192838,99.596419,18799.06654,36.0,dns,36.0,68.0,16.0,44.0,0,1083.1356050000002,0,8,8,58227,6693.681081000001,68.0,22.627417,0,Thing_Speak
64240,80,501,169.0,819.531183,7.618484,13.060258,5.441774,292292.8333,30.714286,http,0.0,538.0,157.50043300000002,62.75,2,330223.0835,0,40,32,33838,83695.34666,538.0,240.600914,2,Thing_Speak
0,53,0,36.0,4855.157086,55.17224,110.344479,55.17224,34896.135330000005,36.0,dns,36.0,68.0,16.0,44.0,0,1085.996628,0,8,8,52639,12083.37148,68.0,22.627417,0,Thing_Speak
64240,80,501,169.0,1033.59674,9.608469,16.471660999999997,6.863192,239481.926,30.714286,http,0.0,538.0,157.50043300000002,62.75,2,255832.9105,0,40,32,39460,66386.37456,538.0,240.600914,2,Thing_Speak
0,53,0,36.0,3161.431874,35.925362,71.850724,35.925362,54439.06784,36.0,dns,36.0,68.0,16.0,44.0,0,237.941742,0,8,8,49329,18556.99221,68.0,22.627417,0,Thing_Speak
64240,80,501,169.0,1004.664618,9.339512,16.010592000000003,6.67108,237727.8805,30.714286,http,0.0,538.0,157.50043300000002,62.75,2,272519.8269,0,40,32,33842,68315.44096,538.0,240.600914,2,Thing_Speak
0,53,0,36.0,8686.720452,98.712732,197.425465,98.712732,18992.90085,36.0,dns,36.0,68.0,16.0,44.0,0,1076.936722,0,8,8,34759,6753.603617,68.0,22.627417,0,Thing_Speak
64240,80,501,169.0,783.544047,7.283942,12.486758,5.202816,298012.9719,30.714286,http,0.0,538.0,157.50043300000002,62.75,2,359753.1319,0,40,32,39464,87550.64011000001,538.0,240.600914,2,Thing_Speak
0,53,0,36.0,8110.545327,92.165288,184.330576,92.165288,20416.02135,36.0,dns,36.0,68.0,16.0,44.0,0,1085.996628,0,8,8,58856,7233.381270999999,68.0,22.627417,0,Thing_Speak
64240,80,501,169.0,854.436046,7.942964999999999,13.616511,5.673546,285583.0193,30.714286,http,0.0,538.0,157.50043300000002,62.75,2,304773.0923,0,40,32,39466,80300.46116,538.0,240.600914,2,Thing_Speak
0,53,0,36.0,1504.335238,11.439812,22.879623,11.439812,120518.9228,36.0,dns,36.0,123.0,41.039615000000005,65.75,0,1102.924347,0,8,8,46575,58276.017510000005,123.0,38.890873,0,Thing_Speak
64240,80,501,169.0,833.732845,7.750505,13.286579,5.536075,284045.9347,30.714286,http,0.0,538.0,157.50043300000002,62.75,2,331008.9111,0,40,32,39468,82273.7217,538.0,240.600914,2,Thing_Speak
0,53,0,36.0,8156.788367,92.690777,185.381554,92.690777,20359.03931,36.0,dns,36.0,68.0,16.0,44.0,0,229.120255,0,8,8,36816,7192.373276,68.0,22.627417,0,Thing_Speak
64240,80,501,169.0,838.444254,7.804667,13.37943,5.574762000000001,286869.0491,30.571429,http,0.0,538.0,157.51036499999998,62.666667,2,319046.0205,0,40,32,39470,81705.00669,538.0,240.600914,2,Thing_Speak
0,53,0,36.0,2690.635972,30.575409000000004,61.15081800000001,30.575409000000004,64090.0135,36.0,dns,36.0,68.0,16.0,44.0,0,1058.1016539999998,0,8,8,55514,21804.01484,68.0,22.627417,0,Thing_Speak
64240,80,501,169.0,871.99137,8.116941,13.914756,5.797815,275093.7939,30.571429,http,0.0,538.0,157.51036499999998,62.666667,2,307837.9631,0,40,32,33852,78663.34915,538.0,240.600914,2,Thing_Speak
0,53,0,36.0,8629.649809,98.064202,196.128405,98.064202,19120.931630000003,36.0,dns,36.0,68.0,16.0,44.0,0,239.849091,0,8,8,43769,6798.267365000001,68.0,22.627417,0,Thing_Speak
64240,80,501,169.0,990.719246,9.209873,15.788355,6.578481,244199.0376,30.714286,http,0.0,538.0,157.50043300000002,62.75,2,268163.9194,0,40,32,33854,69274.64225,538.0,240.600914,2,Thing_Speak
0,53,0,36.0,9141.991182,103.886263,207.772527,103.886263,17980.813980000003,36.0,dns,36.0,68.0,16.0,44.0,0,1076.936722,0,8,8,38252,6417.274475,68.0,22.627417,0,Thing_Speak
64240,80,501,169.0,1015.607858,9.441242,16.184986,6.743744,238787.8895,30.714286,http,0.0,538.0,157.50043300000002,62.75,2,260256.052,0,40,32,33856,67570.98977999999,538.0,240.600914,2,Thing_Speak
0,53,0,36.0,8952.188989,101.72942,203.458841,101.72942,18454.07486,36.0,dns,36.0,68.0,16.0,44.0,0,234.127045,0,8,8,35522,6553.332011,68.0,22.627417,0,Thing_Speak
0,123,0,48.0,1970.120286,20.522086,41.044173,20.522086,48727.9892,48.0,ntp,48.0,48.0,0.0,48.0,0,0.0,0,8,8,49288,48727.9892,48.0,0.0,0,Thing_Speak
64240,80,501,169.0,1050.332482,9.764047,16.738366,6.974319,229635.0002,30.714286,http,0.0,538.0,157.50043300000002,62.75,2,263748.8842,0,40,32,39478,65344.35532,538.0,240.600914,2,Thing_Speak
0,53,0,36.0,8689.583577,98.745268,197.490536,98.745268,18965.00588,36.0,dns,36.0,68.0,16.0,44.0,0,1091.003418,0,8,8,41940,6751.378377,68.0,22.627417,0,Thing_Speak
64240,80,501,169.0,821.3638950000001,7.635521000000001,13.089464,5.453944,296363.8306,30.714286,http,0.0,538.0,157.50043300000002,62.75,2,319676.1608,0,40,32,39480,83501.36063,538.0,240.600914,2,Thing_Speak
0,53,0,36.0,8633.787956,98.111227,196.222454,98.111227,19185.06622,36.0,dns,36.0,68.0,16.0,44.0,0,227.928162,0,8,8,56575,6795.008977,68.0,22.627417,0,Thing_Speak
64240,80,501,169.0,961.800049,8.941036,15.327491,6.386455000000001,233726.0246,30.714286,http,0.0,538.0,157.50043300000002,62.75,2,315716.9819,0,40,32,33862,71346.08789,538.0,240.600914,2,Thing_Speak
0,53,0,36.0,8653.726719,98.337804,196.675607,98.337804,19160.03227,36.0,dns,36.0,68.0,16.0,44.0,0,197.887421,0,8,8,43630,6779.352824,68.0,22.627417,0,Thing_Speak
64240,80,501,169.0,962.939008,8.951624,15.345642000000002,6.394017,249917.984,30.714286,http,0.0,538.0,157.50043300000002,62.75,2,279658.0791,0,40,32,39484,71244.62995,538.0,240.600914,2,Thing_Speak
0,53,0,36.0,8582.893498000001,97.532881,195.065761,97.532881,19111.87172,36.0,dns,36.0,68.0,16.0,44.0,0,1112.937927,0,8,8,33975,6835.301717,68.0,22.627417,0,Thing_Speak
64240,80,501,169.0,839.4724,7.80386,13.378046,5.574186,285691.0229,30.714286,http,0.0,538.0,157.50043300000002,62.75,2,321371.0785,0,40,32,33866,81713.28631,538.0,240.600914,2,Thing_Speak
0,53,0,36.0,8287.091134,94.17149,188.34298,94.17149,19944.90624,36.0,dns,36.0,68.0,16.0,44.0,0,1097.917557,0,8,8,45658,7079.283395999999,68.0,22.627417,0,Thing_Speak
64240,80,501,169.0,823.5031240000001,7.665588,13.141007,5.47542,295301.199,30.571429,http,0.0,538.0,157.51036499999998,62.666667,2,318117.1417,0,40,32,39488,83175.55081,538.0,240.600914,2,Thing_Speak
0,53,0,36.0,4304.032371,48.909459000000005,97.818918,48.909459000000005,39574.86153,36.0,dns,36.0,68.0,16.0,44.0,0,231.981277,0,8,8,52422,13630.62859,68.0,22.627417,0,Thing_Speak
64240,80,501,169.0,1024.990333,9.528463,16.334507000000002,6.806045,237143.0397,30.714286,http,0.0,538.0,157.50043300000002,62.75,2,263020.9923,0,40,32,33870,66969.82817000001,538.0,240.600914,2,Thing_Speak
0,53,0,36.0,8919.953406,101.363107,202.726214,101.363107,18440.96184,36.0,dns,36.0,68.0,16.0,44.0,0,1094.102859,0,8,8,55313,6577.014923,68.0,22.627417,0,Thing_Speak
64240,80,501,169.0,1049.58586,9.757106,16.726468,6.969361999999999,230175.0183,30.714286,http,0.0,538.0,157.50043300000002,62.75,2,254759.0733,0,40,32,39492,65378.99104,538.0,240.600914,2,Thing_Speak
0,53,0,36.0,8504.873486,96.64629,193.292579,96.64629,19415.14015,36.0,dns,36.0,68.0,16.0,44.0,0,1080.9898380000002,0,8,8,56279,6898.005803,68.0,22.627417,0,Thing_Speak
64240,80,501,169.0,976.798541,10.405311,18.209294,7.803983000000001,248461.0081,26.625,http,0.0,535.0,145.825294,53.64285699999999,2,271953.1059,0,40,32,39494,59292.07802000001,535.0,218.171187,2,Thing_Speak
0,53,0,36.0,3075.74604,34.95166,69.903319,34.95166,55986.88126,36.0,dns,36.0,68.0,16.0,44.0,0,242.948532,0,8,8,46166,19073.96317,68.0,22.627417,0,Thing_Speak
64240,80,501,169.0,974.153217,9.055873,15.524354,6.468481,237004.9953,30.714286,http,0.0,538.0,157.50043300000002,62.75,2,295818.0904,0,40,32,33876,70439.07859,538.0,240.600914,2,Thing_Speak
0,53,0,36.0,10601.35555,81.548889,163.097778,81.548889,20331.144330000003,36.0,dns,36.0,120.0,39.648455,65.0,0,246.047974,0,8,8,52437,8175.055186,120.0,36.769553,0,Thing_Speak
64240,80,501,169.0,767.6421839999999,8.166406,14.291211,6.124805,296166.8968,26.75,http,0.0,535.0,145.820453,53.714286,2,384224.8917,0,40,32,33878,75492.62047000001,535.0,218.171187,2,Thing_Speak
0,53,0,36.0,7544.251898,85.730135,171.46027,85.730135,22042.98973,36.0,dns,36.0,68.0,16.0,44.0,0,1087.903976,0,8,8,36611,7776.339848999999,68.0,22.627417,0,Thing_Speak
64240,80,501,169.0,994.079205,9.241108,15.8419,6.600792,245990.0379,30.714286,http,0.0,538.0,157.50043300000002,62.75,2,275790.9298,0,40,32,39500,69047.36432000001,538.0,240.600914,2,Thing_Speak
0,53,0,36.0,9000.762104000001,102.281388,204.562775,102.281388,18280.98297,36.0,dns,36.0,68.0,16.0,44.0,0,1076.936722,0,8,8,56199,6517.966588,68.0,22.627417,0,Thing_Speak
64240,80,501,169.0,853.582779,7.935032,13.602913,5.66788,280261.0397,30.714286,http,0.0,538.0,157.50043300000002,62.75,2,319560.05100000004,0,40,32,39502,80360.82441,538.0,240.600914,2,Thing_Speak
0,53,0,36.0,9012.630227,102.416253,204.832505,102.416253,18242.12074,36.0,dns,36.0,68.0,16.0,44.0,0,1091.003418,0,8,8,59557,6509.383519,68.0,22.627417,0,Thing_Speak
64240,80,501,169.0,989.368906,9.197321,15.766835,6.569514999999999,245549.9172,30.714286,http,0.0,538.0,157.50043300000002,62.75,2,273410.7971,0,40,32,39504,69367.82057000001,538.0,240.600914,2,Thing_Speak
0,53,0,36.0,8911.446624,101.266439,202.532878,101.266439,18518.92471,36.0,dns,36.0,68.0,16.0,44.0,0,241.041183,0,8,8,48306,6583.293279,68.0,22.627417,0,Thing_Speak
64240,80,501,169.0,1039.641709,9.664664,16.567995,6.903331,232275.0092,30.714286,http,0.0,538.0,157.50043300000002,62.75,2,261440.9924,0,40,32,33886,66017.90948,538.0,240.600914,2,Thing_Speak
0,53,0,36.0,8702.491029,98.891944,197.783887,98.891944,18963.098530000003,36.0,dns,36.0,68.0,16.0,44.0,0,1064.062119,0,8,8,54063,6741.364797,68.0,22.627417,0,Thing_Speak
64240,80,501,169.0,871.318033,8.099902,13.885546,5.7856440000000005,274433.136,30.714286,http,0.0,538.0,157.50043300000002,62.75,2,312724.1135,0,40,32,33888,78741.61547,538.0,240.600914,2,Thing_Speak
0,53,0,36.0,8185.641303,93.018651,186.037302,93.018651,20260.0956,36.0,dns,36.0,68.0,16.0,44.0,0,241.994858,0,8,8,58281,7167.021434,68.0,22.627417,0,Thing_Speak
64240,80,501,169.0,825.4072110000001,7.673108,13.1539,5.480792,291233.0627,30.714286,http,0.0,538.0,157.50043300000002,62.75,2,325384.14,0,40,32,39510,83131.00988,538.0,240.600914,2,Thing_Speak
0,53,0,36.0,8264.916018,93.9195,187.83900000000003,93.9195,19945.85991,36.0,dns,36.0,68.0,16.0,44.0,0,1078.84407,0,8,8,43578,7098.27741,68.0,22.627417,0,Thing_Speak
0,5353,0,45.0,0.0,0.0,0.0,0.0,0.0,45.0,dns,45.0,45.0,0.0,45.0,0,0.0,0,8,8,5353,0.0,0.0,0.0,0,Thing_Speak
0,5353,0,45.0,0.0,0.0,0.0,0.0,0.0,45.0,dns,45.0,45.0,0.0,45.0,0,0.0,0,8,8,5353,0.0,0.0,0.0,0,Thing_Speak
64240,80,501,169.0,840.74908,8.932261,15.631457,6.699196000000001,286988.0199,26.875,http,0.0,535.0,145.8161,53.785714,2,316261.0531,0,40,32,33892,69039.98668,535.0,218.171187,2,Thing_Speak
0,53,0,36.0,7824.696359999999,88.917004,177.834008,88.917004,21257.87735,36.0,dns,36.0,68.0,16.0,44.0,0,237.941742,0,8,8,54671,7497.62853,68.0,22.627417,0,Thing_Speak
64240,80,501,169.0,1022.596217,9.506207,16.296354,6.790147999999999,230872.1542,30.714286,http,0.0,538.0,157.50043300000002,62.75,2,273855.9246,0,40,32,39514,67117.90778,538.0,240.600914,2,Thing_Speak
0,53,0,36.0,9005.813222,102.338787,204.677573,102.338787,18281.93665,36.0,dns,36.0,68.0,16.0,44.0,0,972.986221,0,8,8,41045,6514.310837,68.0,22.627417,0,Thing_Speak
64240,80,501,169.0,813.5045230000001,7.562459,12.964216,5.401756,285735.8456,30.714286,http,0.0,538.0,157.50043300000002,62.75,2,351173.8777,0,40,32,39516,84322.25748,538.0,240.600914,2,Thing_Speak
0,53,0,36.0,8173.134454999999,92.876528,185.753056,92.876528,20307.06406,36.0,dns,36.0,68.0,16.0,44.0,0,239.849091,0,8,8,42058,7177.988688,68.0,22.627417,0,Thing_Speak
64240,80,501,169.0,754.054233,7.0098,12.016801,5.007,301125.0496,30.714286,http,0.0,538.0,157.50043300000002,62.75,2,390110.9695,0,40,32,39518,90959.35388,538.0,240.600914,2,Thing_Speak
0,53,0,36.0,6900.589889,78.41579399999999,156.83158799999998,78.41579399999999,24158.95462,36.0,dns,36.0,68.0,16.0,44.0,0,1078.128815,0,8,8,57253,8501.688639,68.0,22.627417,0,Thing_Speak
64240,80,501,169.0,857.5040539999999,9.110269,15.94297,6.832702,280481.1001,26.875,http,0.0,535.0,145.8161,53.785714,2,312520.0272,0,40,32,33900,67703.85229,535.0,218.171187,2,Thing_Speak
0,53,0,36.0,8069.760748999999,91.701827,183.403653,91.701827,20651.81732,36.0,dns,36.0,68.0,16.0,44.0,0,194.787979,0,8,8,33102,7269.938787,68.0,22.627417,0,Thing_Speak
64240,80,501,169.0,958.545592,8.910782000000001,15.275626999999998,6.364845,257109.1652,30.714286,http,0.0,538.0,157.50043300000002,62.75,2,271790.0276,0,40,32,39522,71639.36442,538.0,240.600914,2,Thing_Speak
0,53,0,36.0,8675.490704,98.585122,197.170243,98.585122,18984.07936,36.0,dns,36.0,68.0,16.0,44.0,0,1036.882401,0,8,8,46643,6762.345632,68.0,22.627417,0,Thing_Speak
64240,80,501,169.0,916.3159,8.518208999999999,14.602644,6.084435,264011.8599,30.714286,http,0.0,538.0,157.50043300000002,62.75,2,295704.1264,0,40,32,39524,74937.82044,538.0,240.600914,2,Thing_Speak
0,53,0,36.0,9679.821763,74.460167,148.92033500000002,74.460167,20215.03449,36.0,dns,36.0,120.0,39.648455,65.0,0,241.994858,0,8,8,40688,8953.332901,120.0,36.769553,0,Thing_Speak
64240,80,501,169.0,841.796019,7.825461,13.415076,5.589615,287899.0173,30.714286,http,0.0,538.0,157.50043300000002,62.75,2,314472.9137,0,40,32,33906,81491.10187,538.0,240.600914,2,Thing_Speak
0,53,0,36.0,8233.849064,93.566467,187.132933,93.566467,20107.03087,36.0,dns,36.0,68.0,16.0,44.0,0,1071.214676,0,8,8,41397,7125.059764,68.0,22.627417,0,Thing_Speak
64240,80,501,169.0,844.8063490000001,7.863889,13.480951999999998,5.617063,287791.9674,30.571429,http,0.0,538.0,157.51036499999998,62.666667,2,309380.0545,0,40,32,39528,81088.62964,538.0,240.600914,2,Thing_Speak
0,53,0,36.0,9016.813495,102.46379,204.927579,102.46379,18200.15907,36.0,dns,36.0,68.0,16.0,44.0,0,1055.9558869999998,0,8,8,36111,6506.363551,68.0,22.627417,0,Thing_Speak
64240,80,501,169.0,851.755909,7.91805,13.573799,5.65575,280318.0218,30.714286,http,0.0,538.0,157.50043300000002,62.75,2,318800.9262,0,40,32,39530,80559.36207,538.0,240.600914,2,Thing_Speak
0,53,0,36.0,8273.067097,94.012126,188.024252,94.012126,19967.79442,36.0,dns,36.0,68.0,16.0,44.0,0,1107.9311369999998,0,8,8,58943,7091.283798,68.0,22.627417,0,Thing_Speak
64240,80,501,169.0,1006.391105,9.355561,16.038104999999998,6.682544,241585.9699,30.714286,http,0.0,538.0,157.50043300000002,62.75,2,263840.9138,0,40,32,39532,68198.00897000001,538.0,240.600914,2,Thing_Speak
0,53,0,36.0,8837.513515999999,100.42629,200.85258,100.42629,18492.93709,36.0,dns,36.0,68.0,16.0,44.0,0,1156.09169,0,8,8,41745,6638.367971,68.0,22.627417,0,Thing_Speak
64240,80,501,169.0,1032.174298,9.595246,16.448992999999998,6.853747,235093.832,30.714286,http,0.0,538.0,157.50043300000002,62.75,2,256099.9393,0,40,32,33914,66496.26385,538.0,240.600914,2,Thing_Speak
0,53,0,36.0,8945.719911,68.81323,137.62646,68.81323,18501.99699,36.0,dns,36.0,120.0,39.648455,65.0,0,1049.995422,0,8,8,46885,9688.059489,120.0,36.769553,0,Thing_Speak
64240,80,501,169.0,814.665874,7.583326,12.999987,5.416661,295149.0879,30.571429,http,0.0,538.0,157.51036499999998,62.666667,2,328767.0612,0,40,32,39536,84086.35312999999,538.0,240.600914,2,Thing_Speak
0,53,0,36.0,7797.998245999999,88.61361600000001,177.227233,88.61361600000001,21326.06506,36.0,dns,36.0,68.0,16.0,44.0,0,242.948532,0,8,8,36539,7523.298264,68.0,22.627417,0,Thing_Speak
64240,80,501,169.0,984.850423,9.155316,15.694826999999998,6.539511,241585.0163,30.714286,http,0.0,538.0,157.50043300000002,62.75,2,281047.1058,0,40,32,39538,69670.82891,538.0,240.600914,2,Thing_Speak
0,53,0,36.0,8288.207666,94.184178,188.368356,94.184178,19988.06,36.0,dns,36.0,68.0,16.0,44.0,0,1053.094864,0,8,8,46991,7078.329722,68.0,22.627417,0,Thing_Speak
64240,80,501,169.0,839.1480300000001,7.811217999999999,13.39066,5.579442,284876.1082,30.571429,http,0.0,538.0,157.51036499999998,62.666667,2,322296.8578,0,40,32,39540,81646.09562000001,538.0,240.600914,2,Thing_Speak
0,53,0,36.0,8946.764077,101.667774,203.335547,101.667774,18318.89153,36.0,dns,36.0,68.0,16.0,44.0,0,1084.0892789999998,0,8,8,49410,6557.305654,68.0,22.627417,0,Thing_Speak
64240,80,501,169.0,802.53567,7.460491,12.789413,5.328922,303739.0709,30.714286,http,0.0,538.0,157.50043300000002,62.75,2,326009.9888,0,40,32,39542,85466.44991,538.0,240.600914,2,Thing_Speak
0,53,0,36.0,8957.620483,101.791142,203.582284,101.791142,18366.0984,36.0,dns,36.0,68.0,16.0,44.0,0,1082.897186,0,8,8,54119,6549.358368,68.0,22.627417,0,Thing_Speak
64240,80,501,169.0,1086.017613,10.109206,17.330068,7.220861999999999,225741.8633,30.571429,http,0.0,538.0,157.51036499999998,62.666667,2,244051.9333,0,40,32,39544,63124.83007,538.0,240.600914,2,Thing_Speak
0,123,0,48.0,2514.14682,26.189029,52.378059,26.189029,38183.92754,48.0,ntp,48.0,48.0,0.0,48.0,0,0.0,0,8,8,59935,38183.92754,48.0,0.0,0,Thing_Speak
0,53,0,36.0,9090.430559,103.300347,206.600695,103.300347,18111.9442,36.0,dns,36.0,68.0,16.0,44.0,0,1049.995422,0,8,8,55543,6453.6730450000005,68.0,22.627417,0,Thing_Speak
64240,80,501,169.0,1010.682455,9.395454,16.106493,6.711039,244837.9993,30.714286,http,0.0,538.0,157.50043300000002,62.75,2,261801.0044,0,40,32,39546,68017.63448,538.0,240.600914,2,Thing_Speak
0,53,0,36.0,8581.197373,97.513607,195.027213,97.513607,19268.03589,36.0,dns,36.0,68.0,16.0,44.0,0,244.855881,0,8,8,54368,6836.652756,68.0,22.627417,0,Thing_Speak
64240,80,501,169.0,1035.18357,9.62322,16.496949,6.873728999999999,233658.0753,30.714286,http,0.0,538.0,157.50043300000002,62.75,2,263926.0292,0,40,32,33928,66303.10145,538.0,240.600914,2,Thing_Speak
0,53,0,36.0,8879.076053,100.898592,201.797183,100.898592,18583.05931,36.0,dns,36.0,68.0,16.0,44.0,0,243.902206,0,8,8,44973,6607.294083,68.0,22.627417,0,Thing_Speak
64240,80,501,169.0,731.85945,6.8034740000000005,11.663099,4.859624,313607.9311,30.714286,http,0.0,538.0,157.50043300000002,62.75,2,438555.9559,0,40,32,39550,104903.7196,538.0,240.600914,2,Thing_Speak
0,53,0,36.0,8672.127439,98.546903,197.093805,98.546903,19020.08057,36.0,dns,36.0,68.0,16.0,44.0,0,1076.936722,0,8,8,59504,6764.968236,68.0,22.627417,0,Thing_Speak
64240,80,501,169.0,860.619501,8.000447,13.715051999999998,5.714605000000001,239947.0806,30.714286,http,0.0,538.0,157.50043300000002,62.75,2,345470.9053,0,40,32,39552,88708.27068,538.0,240.600914,2,Thing_Speak
0,53,0,36.0,8187.547875,93.040317,186.080634,93.040317,20339.01215,36.0,dns,36.0,68.0,16.0,44.0,0,277.996063,0,8,8,53551,7165.352503,68.0,22.627417,0,Thing_Speak
64240,80,501,169.0,810.688669,7.536282000000001,12.919341,5.383058999999999,236723.8998,30.714286,http,0.0,538.0,157.50043300000002,62.75,2,345010.9959,0,40,32,39554,93990.17421,538.0,240.600914,2,Thing_Speak
0,53,0,36.0,2932.986491,33.329392,66.658784,33.329392,58882.95174,36.0,dns,36.0,68.0,16.0,44.0,0,278.949738,0,8,8,53083,20002.36511,68.0,22.627417,0,Thing_Speak
64240,80,501,169.0,807.1491639999999,7.503379,12.862935,5.359556,261807.2033,30.714286,http,0.0,538.0,157.50043300000002,62.75,2,344179.1534,0,40,32,39556,92006.53163,538.0,240.600914,2,Thing_Speak
0,53,0,36.0,8663.984883,98.454374,196.908747,98.454374,19107.10335,36.0,dns,36.0,68.0,16.0,44.0,0,974.89357,0,8,8,49326,6771.326065,68.0,22.627417,0,Thing_Speak
64240,80,501,169.0,919.400531,9.767868,17.093768,7.325900999999999,246601.1047,26.875,http,0.0,535.0,145.8161,53.785714,2,307819.8433,0,40,32,39558,63152.60667000001,535.0,218.171187,2,Thing_Speak
0,53,0,36.0,7997.459525,90.880222,181.760444,90.880222,20755.05257,36.0,dns,36.0,68.0,16.0,44.0,0,250.816345,0,8,8,54174,7335.662842,68.0,22.627417,0,Thing_Speak
0,134,0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,-,8.0,8.0,0.0,8.0,0,0.0,0,8,8,133,0.0,0.0,0.0,0,Thing_Speak
64240,80,501,169.0,810.594207,7.535404,12.917836,5.382432,255677.2232,30.714286,http,0.0,538.0,157.50043300000002,62.75,2,415493.9651,0,40,32,33940,84625.46089,538.0,240.600914,2,Thing_Speak
0,53,0,36.0,1075.285394,8.177075,16.35415,8.177075,224556.2077,36.0,dns,36.0,123.0,41.039615000000005,65.75,0,1089.096069,0,8,8,56733,81528.74311,123.0,38.890873,0,Thing_Speak
64240,80,501,169.0,961.069181,8.946123,15.33621,6.390088,252937.0785,30.571429,http,0.0,538.0,157.51036499999998,62.666667,2,281107.9025,0,40,32,33942,71294.17766,538.0,240.600914,2,Thing_Speak
0,53,0,36.0,8617.359731,97.924542,195.849085,97.924542,19208.90808,36.0,dns,36.0,68.0,16.0,44.0,0,231.981277,0,8,8,49510,6807.963053,68.0,22.627417,0,Thing_Speak
64240,80,501,169.0,963.897949,8.960539,15.360923,6.400385,255382.061,30.714286,http,0.0,538.0,157.50043300000002,62.75,2,275643.1103,0,40,32,39564,71331.08919,538.0,240.600914,2,Thing_Speak
0,53,0,36.0,4319.9507490000005,49.090349,98.180699,49.090349,39496.1834,36.0,dns,36.0,68.0,16.0,44.0,0,244.140625,0,8,8,39250,13580.40174,68.0,22.627417,0,Thing_Speak
64240,80,501,169.0,855.427928,7.952185000000001,13.632318,5.680132,283014.0591,30.714286,http,0.0,538.0,157.50043300000002,62.75,2,309995.8897,0,40,32,39566,80181.92378,538.0,240.600914,2,Thing_Speak
0,53,0,36.0,8842.912637000001,100.487644,200.975287,100.487644,18630.02777,36.0,dns,36.0,68.0,16.0,44.0,0,245.09429900000003,0,8,8,47021,6634.314855,68.0,22.627417,0,Thing_Speak
64240,80,501,169.0,1026.596207,9.543391,16.360098999999998,6.816708,229594.9459,30.714286,http,0.0,538.0,157.50043300000002,62.75,2,271687.0308,0,40,32,33948,66853.26316,538.0,240.600914,2,Thing_Speak
0,53,0,36.0,8848.636548,100.552688,201.105376,100.552688,18615.96107,36.0,dns,36.0,68.0,16.0,44.0,0,245.09429900000003,0,8,8,50372,6630.023321,68.0,22.627417,0,Thing_Speak
64240,80,501,169.0,821.009246,7.632224000000001,13.083813,5.451589,292872.1905,30.714286,http,0.0,538.0,157.50043300000002,62.75,2,327264.0705,0,40,32,33950,83543.90751,538.0,240.600914,2,Thing_Speak
0,53,0,36.0,7207.20043,81.90000500000001,163.80001,81.90000500000001,23168.08701,36.0,dns,36.0,68.0,16.0,44.0,0,244.140625,0,8,8,36762,8140.007654999999,68.0,22.627417,0,Thing_Speak
64240,80,501,169.0,876.955856,8.152312,13.975392,5.82308,275675.0584,30.714286,http,0.0,538.0,157.50043300000002,62.75,2,302618.9804,0,40,32,33952,78219.82557,538.0,240.600914,2,Thing_Speak
0,53,0,36.0,3358.068599,38.15987,76.31974100000001,38.15987,51147.22252,36.0,dns,36.0,68.0,16.0,44.0,0,243.902206,0,8,8,47659,17470.3598,68.0,22.627417,0,Thing_Speak
64240,80,501,169.0,952.832202,8.869449000000001,15.204769,6.335319999999999,251185.1788,30.571429,http,0.0,538.0,157.51036499999998,62.666667,2,284019.9471,0,40,32,39574,71926.18197,538.0,240.600914,2,Thing_Speak
0,53,0,36.0,4222.1558350000005,47.979044,95.958087,47.979044,40413.856510000005,36.0,dns,36.0,68.0,16.0,44.0,0,1010.894775,0,8,8,51162,13894.95532,68.0,22.627417,0,Thing_Speak
64240,80,501,169.0,769.737925,8.177827,14.311196,6.133369999999999,297136.0683,26.875,http,0.0,535.0,145.8161,53.785714,2,380847.9309,0,40,32,39576,75383.24136,535.0,218.171187,2,Thing_Speak
0,53,0,36.0,8993.743881,102.201635,204.40327,102.201635,18283.12874,36.0,dns,36.0,68.0,16.0,44.0,0,1088.142395,0,8,8,58890,6523.052851,68.0,22.627417,0,Thing_Speak
64240,80,501,169.0,1010.679867,9.39543,16.106451999999997,6.711022,245175.1232,30.714286,http,0.0,538.0,157.50043300000002,62.75,2,259738.9221,0,40,32,33958,67904.55905,538.0,240.600914,2,Thing_Speak
0,53,0,36.0,8579.501918,97.49434,194.98868,97.49434,19234.89571,36.0,dns,36.0,68.0,16.0,44.0,0,1085.042953,0,8,8,54875,6838.003794,68.0,22.627417,0,Thing_Speak
64240,80,501,169.0,1034.408857,9.616019,16.484603,6.868585,227997.0646,30.714286,http,0.0,538.0,157.50043300000002,62.75,2,267812.9673,0,40,32,39580,66353.36442,538.0,240.600914,2,Thing_Speak
